LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
7389E2BAV8,62,145586,102932,770,79,3,3.33,12,0.37,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
HI3FQN538I,65,38531,21707,704,111,4,15.64,48,0.31,High School,Unemployed,Divorced,Yes,No,Home,Yes,0
PTHXJ1JSOP,20,98179,98793,386,102,2,6.99,60,0.59,PhD,Full-time,Divorced,No,Yes,Auto,No,1
QDYKII2PDO,34,119448,191970,320,54,2,16.75,48,0.42,PhD,Unemployed,Single,No,Yes,Education,Yes,0
4ON0IANDJK,50,142648,241060,810,28,1,16.45,60,0.39,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
BR2GV2ZHVF,53,74101,186820,503,57,4,18.25,36,0.82,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
4UBLYHUD9Q,45,70931,243929,747,49,2,19.53,60,0.87,Master's,Unemployed,Married,Yes,No,Home,Yes,0
WR3IUSDA56,67,72530,224746,450,12,3,13.77,60,0.36,High School,Self-employed,Single,Yes,Yes,Auto,No,0
PRB1HVT5PK,26,146195,175654,479,12,2,15.9,12,0.77,High School,Full-time,Divorced,Yes,Yes,Business,No,1
WR26M91CIY,42,73460,86384,576,102,3,17.6,12,0.89,High School,Unemployed,Divorced,Yes,No,Education,No,0
E4TD7OUXMK,19,64164,171559,321,68,4,13.36,36,0.1,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
KDOV9D7317,40,106560,154696,608,110,1,7.92,24,0.75,PhD,Unemployed,Divorced,No,Yes,Education,No,0
GG3KJHEZI3,33,83824,12275,536,101,2,15.74,48,0.4,High School,Unemployed,Single,Yes,No,Business,Yes,0
3GIIIKW7H9,19,144318,16651,650,67,1,18.67,36,0.55,High School,Self-employed,Single,No,No,Education,No,0
S8UN3RNWII,26,47639,81907,439,10,3,14.79,48,0.24,PhD,Self-employed,Married,No,Yes,Home,No,0
037MKGJZ8M,65,66960,107040,596,43,4,5.34,24,0.81,PhD,Full-time,Divorced,Yes,No,Other,No,0
NK3BD2QZO8,18,37321,44818,694,68,1,5.71,12,0.34,Bachelor's,Unemployed,Divorced,No,No,Other,Yes,0
851JEO3JE4,33,48050,174478,632,88,4,13.57,36,0.49,Master's,Unemployed,Married,No,No,Business,No,1
9VKTKX9JXD,67,97075,78649,335,109,3,8.49,12,0.9,Bachelor's,Unemployed,Married,No,Yes,Other,No,0
ZG3NHU0HLK,38,72206,244693,357,72,4,23.74,36,0.24,Bachelor's,Unemployed,Married,No,Yes,Other,No,0
C3NG8BUFAE,37,109983,223979,308,80,3,12.67,36,0.45,Bachelor's,Part-time,Single,Yes,Yes,Other,No,0
Z0NVA08I5F,37,26364,109963,554,104,4,6.69,24,0.25,Bachelor's,Part-time,Divorced,No,Yes,Other,No,1
HCDIOSG9DO,19,168092,182846,310,99,2,6.57,48,0.68,Master's,Unemployed,Divorced,Yes,No,Other,Yes,0
TPNYWVL0OH,37,31424,165317,509,29,2,19.83,12,0.89,High School,Full-time,Divorced,No,Yes,Auto,No,1
U7N1A5JO3G,48,105509,92402,669,95,3,2.75,24,0.54,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
GXFDGKNOAE,22,116907,241934,658,118,1,18.06,12,0.4,Master's,Part-time,Divorced,No,Yes,Education,No,0
C23KY6HP3V,44,95385,144896,580,16,4,17.79,48,0.13,High School,Part-time,Single,Yes,No,Business,Yes,0
IMUI6UBVFV,53,48526,18726,767,99,4,13.91,12,0.87,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,0
H571M7Y5F0,45,56670,38437,331,52,2,14.45,36,0.31,Bachelor's,Unemployed,Divorced,No,No,Other,No,0
V035AY2CEB,36,71466,125345,667,78,1,2.26,24,0.33,Bachelor's,Full-time,Married,No,No,Home,Yes,0
GI710MXSWV,38,87984,196663,813,114,3,15.27,12,0.32,Master's,Unemployed,Divorced,Yes,Yes,Home,No,1
TBXVLQQATU,34,116036,89923,501,101,4,20.87,36,0.85,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,0
KM7SNHYZKW,33,140219,154610,598,34,2,2.18,60,0.43,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
2VXY9172WV,68,51648,96057,677,78,2,16.6,60,0.41,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
FJMKDX2UEC,30,22325,103222,335,61,2,22.61,48,0.6,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
U12O4U20BS,22,135196,195647,565,46,4,19.56,12,0.37,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
JR6T12BB5T,20,15000,233141,798,73,4,14.57,60,0.22,Master's,Unemployed,Single,Yes,Yes,Business,Yes,0
AHD13DQEWD,21,140578,98765,404,55,2,16.84,60,0.2,Master's,Self-employed,Married,No,No,Home,Yes,0
DC9MTU8GUK,64,71658,31997,452,31,3,2.71,12,0.82,Bachelor's,Unemployed,Married,No,No,Business,No,0
DRDE35OFCX,68,69269,226851,356,92,4,7.66,24,0.23,Master's,Unemployed,Married,Yes,Yes,Other,No,0
EF1SL7E29A,64,43331,191362,370,20,2,24.3,24,0.2,PhD,Unemployed,Married,Yes,Yes,Other,Yes,0
CB7RQWEPD6,51,48516,182617,626,87,3,3.06,60,0.24,Master's,Part-time,Single,Yes,No,Auto,No,0
RXITNYUHGD,40,76484,228040,799,92,4,11.62,60,0.19,PhD,Part-time,Single,Yes,Yes,Other,Yes,0
6683HMYZII,55,152105,55214,587,113,4,11.13,24,0.52,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0
7UQYJZPECU,32,20312,57105,814,54,4,9.02,12,0.33,Master's,Part-time,Divorced,No,No,Business,No,0
8CVA9MLI0N,69,44674,212630,483,71,3,5.11,60,0.82,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0
J9WD3WHXIS,29,43380,62462,687,8,1,9.76,36,0.84,High School,Unemployed,Single,Yes,No,Home,Yes,1
L2ZFGT8JA3,66,21058,24942,629,38,3,21.48,60,0.59,Master's,Self-employed,Divorced,Yes,No,Other,No,1
40FRZ4YV1O,19,162716,66838,735,83,1,7.9,60,0.78,PhD,Full-time,Divorced,Yes,Yes,Auto,No,0
UZG0KU6JAD,24,182306,246002,782,6,2,6.31,24,0.33,Bachelor's,Self-employed,Married,Yes,Yes,Home,No,0
XK5BEISXRE,45,29816,122896,676,62,1,16.89,60,0.7,Bachelor's,Full-time,Married,Yes,No,Business,No,0
WQRW0PUUIH,29,46285,242399,506,100,3,13.55,36,0.18,Master's,Unemployed,Married,No,Yes,Other,Yes,0
HC206IFCKZ,34,126962,174646,319,51,4,17.22,12,0.29,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
Q21VPTX225,36,121882,234942,328,38,3,9.9,36,0.27,High School,Self-employed,Single,Yes,Yes,Education,No,0
D1Z876ZW1D,62,122921,100964,594,76,1,2.98,48,0.71,PhD,Unemployed,Single,Yes,No,Home,No,0
PSSLVM38G7,60,32737,73002,766,101,1,3.19,36,0.69,PhD,Unemployed,Married,No,Yes,Auto,No,0
HAVEPIIVPQ,31,159984,111305,384,105,2,8.32,60,0.82,High School,Unemployed,Single,No,No,Other,No,0
QTUV3STGNC,18,98709,62091,651,41,1,24.65,60,0.76,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,1
U0SXED5UD8,44,87335,134514,413,10,1,5.64,48,0.2,High School,Full-time,Divorced,No,Yes,Business,Yes,0
EE6ELLD7W3,46,149688,52862,839,9,4,22.57,60,0.45,High School,Self-employed,Single,Yes,Yes,Business,No,1
7TL3PNYS73,60,115884,97677,731,1,4,3.3,36,0.7,Master's,Unemployed,Married,Yes,No,Business,Yes,0
QQUS2YWA9M,18,156679,184633,361,9,4,22.53,60,0.19,PhD,Full-time,Divorced,Yes,Yes,Home,No,1
VGDZREAQ4V,60,121766,49500,393,83,3,19.43,48,0.89,Master's,Self-employed,Married,Yes,No,Home,Yes,0
9Y8AQWXDS4,57,55557,150164,478,39,4,20.6,48,0.71,PhD,Unemployed,Single,No,Yes,Other,Yes,0
KDFSXMLCTF,18,24222,96569,785,43,3,11.69,48,0.49,High School,Self-employed,Married,No,Yes,Other,Yes,1
YMWWBG07UY,26,138801,74520,801,91,2,18.31,24,0.23,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,0
38GB3VQPAJ,35,59027,137353,620,53,3,22.62,60,0.48,PhD,Unemployed,Single,No,Yes,Auto,Yes,0
IO3DX67JA6,34,34278,190929,637,35,2,5.62,12,0.68,High School,Unemployed,Divorced,No,Yes,Business,No,0
9WWTSNDWMM,44,23470,105178,611,70,2,14.81,24,0.89,High School,Part-time,Married,No,Yes,Home,No,0
G9PKT7OHIR,29,82660,223007,490,73,2,2.77,24,0.86,Master's,Unemployed,Married,Yes,No,Home,No,0
03SXBPW4L0,69,123164,64375,723,53,3,21.48,60,0.43,Bachelor's,Unemployed,Married,Yes,Yes,Auto,Yes,0
A0SCDFIKMT,45,108428,219366,591,84,3,7.46,48,0.41,Master's,Full-time,Single,Yes,Yes,Business,No,0
IYTEZ4HRLK,52,136119,248251,474,33,3,10.11,24,0.76,PhD,Unemployed,Married,Yes,Yes,Auto,No,0
SGMUEJ4MMZ,69,52800,214638,566,93,1,15.89,12,0.77,PhD,Full-time,Divorced,No,No,Business,Yes,0
3C472EZ8N3,25,25655,117397,792,28,2,11.86,12,0.84,High School,Self-employed,Married,Yes,Yes,Home,No,0
IXFPEAYL7I,37,125621,231167,437,114,2,3.33,60,0.51,Bachelor's,Self-employed,Married,No,No,Auto,No,1
TPVHWAKHQH,45,47105,106603,719,17,1,15.87,48,0.31,PhD,Unemployed,Divorced,Yes,Yes,Other,No,0
PS810RU4TY,53,50375,6498,773,0,4,24.44,36,0.85,Bachelor's,Unemployed,Married,No,No,Other,Yes,0
XDQ29YJKM3,32,78692,158406,582,98,4,12.6,24,0.51,PhD,Unemployed,Divorced,No,Yes,Other,No,1
9VCCXYQCJQ,58,111826,206264,764,16,1,12.04,12,0.34,Master's,Unemployed,Married,No,Yes,Education,No,0
7YQVBQAFKV,50,177610,227836,736,85,2,5.68,48,0.46,High School,Self-employed,Married,Yes,No,Education,Yes,0
PP4GLG7184,66,112995,90960,626,119,4,23.71,60,0.89,PhD,Unemployed,Single,Yes,No,Auto,No,0
JKS3IC5FCC,27,30391,221729,703,11,3,11.14,24,0.55,High School,Full-time,Single,No,No,Auto,No,0
8JLVT7H7Z9,38,37859,151486,571,88,1,18.27,12,0.19,High School,Full-time,Married,No,No,Other,No,0
QML7002VAT,20,176912,106122,328,84,4,17.34,36,0.6,Master's,Part-time,Married,Yes,Yes,Business,No,1
PELI1VW8SN,44,149722,40396,402,40,4,17.75,60,0.77,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
V6LJHQ16F9,53,96806,54553,793,74,2,6.86,24,0.61,Master's,Unemployed,Single,No,No,Auto,Yes,0
XDZ0TZ1SQO,22,42438,44564,551,28,3,14.88,36,0.72,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
VYQ2UCW2LO,19,78427,233544,603,105,4,14.62,48,0.63,High School,Self-employed,Divorced,No,No,Auto,No,0
R98BKNYJJ0,54,111478,181080,698,70,2,9.79,60,0.28,High School,Self-employed,Single,No,Yes,Education,Yes,0
4NAMI64AWE,44,17165,134524,544,69,1,3.68,36,0.26,High School,Unemployed,Married,Yes,Yes,Business,Yes,0
U6VKGO06EV,38,117052,154506,768,0,2,24.06,48,0.36,High School,Unemployed,Married,Yes,Yes,Education,Yes,0
T6P3M1D7DT,29,45220,218408,709,85,2,3.0,48,0.84,Bachelor's,Part-time,Single,No,Yes,Home,No,0
0BBIT3NVIT,63,138708,238557,691,101,3,17.96,36,0.24,Bachelor's,Unemployed,Married,No,No,Auto,No,0
SMZV487A69,42,95682,16107,427,73,3,18.98,12,0.86,Bachelor's,Unemployed,Single,No,No,Business,Yes,0
Z1THYWSNAM,44,63066,107927,766,40,2,23.65,12,0.55,Master's,Unemployed,Married,Yes,No,Education,Yes,0
5QYA8BVC1Q,54,72828,116655,585,83,4,8.38,60,0.24,PhD,Part-time,Divorced,No,No,Other,Yes,0
657H5680TV,65,65590,74979,684,67,3,2.17,12,0.57,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0
54EY4ULQYR,38,144219,131925,329,70,4,16.05,48,0.27,PhD,Self-employed,Married,No,No,Other,No,0
BJPSS0STV6,45,41730,103430,586,73,4,17.61,48,0.56,PhD,Unemployed,Married,No,No,Auto,No,0
CICZ2VUW30,49,65836,188470,807,91,3,4.14,60,0.28,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,1
73W8EW3OSE,64,71240,50364,349,92,1,11.69,36,0.8,PhD,Unemployed,Divorced,Yes,No,Education,No,0
1W2GSUM2XR,43,45870,130551,438,81,3,6.32,48,0.58,High School,Full-time,Married,No,No,Education,Yes,0
R4O2P5GWGI,28,50348,139941,580,1,4,3.73,60,0.27,Master's,Unemployed,Divorced,Yes,Yes,Auto,No,0
PA10KFUN95,41,80746,174187,385,8,1,18.53,24,0.85,PhD,Part-time,Divorced,No,No,Other,Yes,0
ZV2YISKGRX,20,32931,189383,508,1,2,4.26,24,0.69,High School,Unemployed,Married,Yes,Yes,Business,Yes,1
4T0R8BWS95,68,185908,221098,808,105,3,9.28,48,0.61,PhD,Unemployed,Single,No,No,Business,No,0
DMKR6X41VJ,36,18952,168670,813,116,2,17.74,36,0.46,High School,Part-time,Single,No,Yes,Auto,Yes,0
Y71MZUR4PI,39,85907,176104,443,24,2,4.93,12,0.46,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
2Y5BMUGEYT,22,93855,74240,462,21,1,13.46,48,0.83,PhD,Full-time,Single,No,No,Education,Yes,0
KGQP3G7E5Y,53,144250,154042,300,63,4,21.1,24,0.89,PhD,Part-time,Married,Yes,No,Education,No,0
66XHBFUG25,66,38363,73820,762,41,2,24.8,60,0.32,PhD,Full-time,Single,Yes,No,Education,Yes,0
YBELNC4JZG,48,68523,239338,711,34,2,15.61,24,0.77,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0
Q7Q77VLSZW,21,58094,200527,478,118,3,10.62,36,0.31,PhD,Part-time,Single,Yes,Yes,Education,No,0
2ZL9OS0IA2,66,48678,240285,661,27,2,8.59,36,0.39,Master's,Full-time,Married,No,No,Education,Yes,0
BW91A6P1LW,49,174941,238984,372,50,3,12.72,12,0.38,Master's,Self-employed,Single,No,Yes,Home,No,0
KYBWQ3OABJ,59,155259,76024,579,117,1,13.74,60,0.11,PhD,Part-time,Married,No,No,Other,Yes,0
IJG0SB123M,52,153934,219544,642,18,1,2.37,48,0.83,High School,Part-time,Divorced,Yes,No,Education,No,0
3OBSXAQ005,44,54620,242132,727,50,2,13.8,24,0.71,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
V1K61YV7ZP,28,88866,166178,374,89,4,9.72,24,0.72,PhD,Unemployed,Married,Yes,Yes,Home,No,0
79XSYJCG4P,24,78072,217886,509,73,1,11.93,60,0.3,High School,Full-time,Married,Yes,No,Home,No,0
LWPKF18QAC,45,151312,230280,384,56,4,24.97,60,0.57,Master's,Full-time,Single,Yes,No,Home,Yes,0
A070Y8O12Q,36,72768,209804,301,93,3,10.72,48,0.22,PhD,Unemployed,Married,Yes,No,Education,No,0
T1PBXK7UBX,61,48353,221529,348,18,1,16.98,24,0.36,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
E1N821THID,31,85707,178725,514,53,1,8.2,36,0.62,PhD,Unemployed,Divorced,No,No,Business,Yes,0
LLTMYNNIMH,48,140659,200387,300,6,1,6.04,60,0.41,PhD,Unemployed,Divorced,No,Yes,Home,Yes,0
0217SEI6IF,30,113484,61396,636,27,1,20.78,24,0.56,PhD,Unemployed,Divorced,Yes,Yes,Other,Yes,0
5CYQQTSPIM,42,106992,130072,300,118,3,12.94,24,0.41,Bachelor's,Unemployed,Married,Yes,No,Other,Yes,0
QQLGBWOKAW,19,46529,238735,605,88,2,14.56,12,0.59,Bachelor's,Full-time,Single,Yes,Yes,Other,Yes,0
4PO9QT19U6,18,49155,188973,578,53,2,9.59,48,0.49,Bachelor's,Part-time,Divorced,Yes,No,Other,Yes,0
YMMT5XDN7D,44,67829,208524,530,32,2,9.68,60,0.15,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,0
USJ3CG1L0K,37,104569,226187,373,83,2,13.79,48,0.56,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
1IE04DKCKB,49,96692,249401,726,69,3,23.83,48,0.24,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,1
UZERU8HB6V,38,32652,147026,319,21,3,8.79,12,0.28,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
DTFRV2Y6EB,37,111278,186467,668,54,3,21.23,12,0.37,Bachelor's,Self-employed,Single,No,No,Other,No,0
7KDYZK40S5,58,113364,58855,574,119,2,14.19,36,0.61,Master's,Part-time,Married,No,Yes,Other,Yes,0
WLCM6530YA,27,72102,216844,300,45,3,6.88,60,0.58,Master's,Full-time,Divorced,Yes,Yes,Education,No,0
Z1PFHO8DCU,47,63538,144820,849,64,3,4.05,12,0.35,Master's,Unemployed,Single,No,No,Other,Yes,0
3V60A924MT,43,28406,67993,394,80,2,22.62,36,0.65,High School,Self-employed,Divorced,No,No,Business,No,0
GTFUN4NYE3,33,30157,160420,759,109,3,9.95,36,0.11,Master's,Self-employed,Divorced,No,Yes,Education,No,0
ONYT957WCR,43,91067,214956,481,26,4,23.75,60,0.69,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,1
QFKTFOCW4T,38,144549,87646,632,111,2,10.0,48,0.18,PhD,Unemployed,Divorced,Yes,No,Other,No,0
SD412X4U3G,47,36581,124692,423,96,3,13.83,60,0.67,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,0
ZW3LAH4EQL,35,67886,77391,666,11,2,9.94,36,0.33,High School,Unemployed,Married,Yes,No,Education,No,0
Q3HAXGQWET,56,116558,242567,654,7,3,6.67,48,0.72,PhD,Unemployed,Married,No,Yes,Business,Yes,0
5919YB8V00,68,75771,111715,643,115,4,5.72,12,0.24,PhD,Full-time,Divorced,Yes,Yes,Business,No,0
NLPL1GGKRC,31,20353,160203,676,56,3,19.72,24,0.61,Master's,Unemployed,Married,Yes,No,Auto,Yes,0
Y8MBMND444,49,21453,122980,815,102,3,13.71,36,0.87,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
7SW4R0K9F7,63,116100,108035,550,85,2,21.73,60,0.18,Master's,Unemployed,Single,Yes,No,Home,No,0
146O1F1LKE,56,63233,84309,591,106,2,16.07,24,0.63,High School,Self-employed,Single,Yes,Yes,Auto,No,1
21TJRV747C,63,46255,100701,451,95,4,7.3,12,0.8,High School,Unemployed,Married,Yes,No,Other,Yes,0
FKAZJRHHSX,30,103110,57981,775,90,2,10.75,48,0.46,Master's,Unemployed,Married,Yes,No,Education,No,0
CKXO0ZXHDJ,56,148261,24533,400,19,4,21.73,48,0.32,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
8NPPLHKFSD,69,57775,226873,557,86,3,22.83,48,0.76,Master's,Self-employed,Married,Yes,Yes,Education,No,0
EZTYBD9UP2,49,107981,22156,593,47,4,13.83,24,0.76,High School,Self-employed,Single,No,Yes,Education,Yes,0
IRB1LIKQ6I,54,123014,200244,727,18,2,21.77,36,0.11,Bachelor's,Self-employed,Single,Yes,No,Auto,No,0
Q1XTPEBOOG,33,42848,60462,477,21,1,18.65,60,0.4,Bachelor's,Full-time,Divorced,Yes,No,Business,Yes,0
FZ2Q4KF1Y6,26,36949,216999,823,19,1,21.12,12,0.33,Bachelor's,Part-time,Single,No,No,Home,No,0
ZK5YBNV1LZ,36,72033,81597,369,9,2,16.75,60,0.72,PhD,Unemployed,Married,Yes,No,Auto,No,0
2GWDZOAOFY,69,149483,196839,372,56,2,17.34,12,0.73,PhD,Full-time,Married,No,Yes,Education,No,0
XUE6TE5ED9,47,28188,241170,512,72,2,14.77,24,0.54,High School,Unemployed,Single,Yes,Yes,Auto,No,0
VJQ1I1XIK1,52,20154,109650,608,70,2,4.81,24,0.31,PhD,Part-time,Married,Yes,No,Other,Yes,0
7FOUJH80R8,55,77621,182273,536,27,3,18.13,48,0.67,Master's,Unemployed,Divorced,No,No,Other,Yes,0
Q54ZEJXO3N,65,97232,149339,333,89,1,24.79,24,0.88,High School,Self-employed,Married,Yes,Yes,Education,Yes,0
ZPP3S0QSRE,18,109600,243834,355,89,1,17.54,48,0.21,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0
8P15J1AILL,48,96199,48875,709,11,3,17.15,12,0.82,Bachelor's,Part-time,Married,Yes,No,Other,No,1
8M6RP2FIRH,57,142556,7457,738,27,1,17.52,24,0.17,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
DQBJ3HOS1O,62,130469,10460,566,106,2,24.02,12,0.15,PhD,Unemployed,Divorced,No,No,Education,No,0
UHQNQ7DC9E,35,40904,93665,622,98,3,5.76,36,0.72,PhD,Full-time,Divorced,Yes,No,Business,No,0
337YYMI0EF,56,86899,235577,430,113,1,5.92,36,0.48,High School,Self-employed,Married,No,No,Auto,No,0
CVG90CTEVU,23,128030,91180,422,85,2,22.17,60,0.38,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,1
KMVRDZC9J2,58,80683,113003,408,1,2,3.3,36,0.59,High School,Unemployed,Divorced,Yes,No,Business,Yes,0
JUUEGRPG0S,61,98510,71857,331,99,2,6.86,24,0.49,High School,Part-time,Divorced,Yes,No,Business,No,0
2R04187SD3,26,115146,209196,314,94,1,2.88,36,0.15,Master's,Full-time,Married,Yes,Yes,Other,Yes,0
DPFO2DTJ0J,29,78311,156271,323,66,4,2.91,36,0.22,Master's,Unemployed,Married,No,Yes,Home,No,0
0UM7TVUD1D,67,146828,192039,409,51,3,20.83,12,0.37,High School,Unemployed,Divorced,Yes,No,Business,No,0
YVP9UT2LUY,18,151570,128390,592,111,2,22.3,60,0.46,Bachelor's,Part-time,Divorced,Yes,Yes,Home,Yes,1
R11U1NBEB2,60,138436,83446,309,70,3,22.45,48,0.47,High School,Unemployed,Single,Yes,Yes,Auto,No,0
7U6ICP4IOD,39,107758,95462,300,98,3,21.14,12,0.61,High School,Self-employed,Married,No,Yes,Auto,No,1
179Z7OR1MT,40,71299,229729,535,47,4,2.92,24,0.42,High School,Unemployed,Married,No,Yes,Business,Yes,0
EJIQS1A764,56,65153,54038,394,4,2,20.3,24,0.38,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
62KTYNH93J,56,114461,131575,641,54,1,15.19,12,0.43,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
0XQI359851,31,133099,54769,847,78,3,13.48,36,0.69,High School,Unemployed,Married,Yes,Yes,Home,Yes,0
8UYL8GMKEY,67,51482,75684,378,36,3,16.34,60,0.59,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0
ZHXULWTC4H,69,71903,169250,300,85,2,19.67,36,0.13,High School,Unemployed,Single,No,Yes,Education,No,1
7XCMO2BZNG,27,64468,21419,848,42,4,10.03,60,0.49,Master's,Self-employed,Divorced,Yes,Yes,Auto,No,0
22UHUU7NDA,22,120956,198405,677,95,2,8.58,12,0.28,Master's,Unemployed,Married,No,No,Education,No,0
VWC20TWR9W,56,117295,49486,565,7,2,10.1,60,0.89,PhD,Unemployed,Single,Yes,Yes,Home,No,0
R527UDOOZN,23,81741,248228,503,36,2,7.23,60,0.71,High School,Self-employed,Single,Yes,No,Other,Yes,1
ULKXV4915D,35,146420,50120,478,34,3,9.34,60,0.36,PhD,Self-employed,Divorced,Yes,No,Auto,No,0
LGMSWL58A0,41,28672,238887,332,83,2,13.29,24,0.9,High School,Unemployed,Single,No,Yes,Education,Yes,0
QB2AHEE1K7,69,92635,122269,688,50,3,14.51,60,0.31,Master's,Unemployed,Married,Yes,Yes,Auto,No,0
Z1JVVE32IQ,40,136710,223824,642,36,4,7.87,36,0.23,Bachelor's,Part-time,Married,Yes,No,Home,Yes,0
SJZ1CQORGD,67,176630,192864,377,90,3,13.43,24,0.23,PhD,Full-time,Divorced,No,Yes,Business,Yes,0
0CFDFIRZE0,18,28567,68779,538,72,1,20.04,60,0.8,Master's,Part-time,Divorced,Yes,Yes,Education,No,1
JGBY610E4P,56,137398,121829,820,74,1,17.77,48,0.89,Master's,Part-time,Divorced,Yes,Yes,Home,Yes,0
JPUCZCES66,34,144671,199202,588,112,1,14.81,48,0.82,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
2RQ7NXPZXI,25,170095,14114,734,82,3,7.15,24,0.8,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
J28F2QY2BE,56,185220,193849,734,76,1,16.31,48,0.69,PhD,Self-employed,Married,Yes,No,Education,Yes,0
T5UZ5YED8F,18,114212,16265,356,61,2,19.27,36,0.87,PhD,Self-employed,Divorced,Yes,No,Home,No,0
UPJUA062D1,67,109144,248779,452,98,3,21.31,48,0.19,Master's,Self-employed,Single,No,Yes,Auto,Yes,0
ESY32HN38E,22,102623,35503,423,96,3,13.06,60,0.5,Master's,Full-time,Married,No,No,Home,Yes,0
41AIN5O3YF,34,73391,126420,418,45,1,8.4,36,0.65,PhD,Unemployed,Married,Yes,Yes,Home,No,0
V01UBK0DXH,27,117024,23695,777,90,4,22.63,48,0.4,Master's,Unemployed,Single,Yes,No,Other,Yes,1
4MB5FZAZQQ,36,103255,242403,308,57,1,15.26,60,0.21,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
HVL71Y1JDR,31,46285,201233,568,53,4,3.47,36,0.7,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
6VT6AMJIN2,59,110191,125241,799,33,4,8.42,48,0.27,Master's,Unemployed,Married,No,No,Auto,No,0
B46N8F3V4R,28,120299,23118,731,109,3,6.0,48,0.55,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,0
UTVBRF2X8U,26,26670,63681,642,34,4,13.3,60,0.2,Bachelor's,Unemployed,Divorced,No,Yes,Home,Yes,0
UKTZYHELR0,39,115751,143606,575,23,2,22.17,36,0.9,PhD,Unemployed,Divorced,No,No,Auto,Yes,0
890X355LFN,43,88897,96568,732,63,1,21.51,24,0.57,High School,Part-time,Divorced,No,No,Business,Yes,0
UVG75825RQ,41,124917,147587,393,39,3,13.76,12,0.18,Bachelor's,Full-time,Married,No,No,Education,No,0
GUVIOKJPU4,62,178375,49193,587,83,3,4.14,12,0.72,High School,Part-time,Single,No,No,Other,Yes,0
YR8LL36CWN,50,101092,212457,643,39,1,15.19,36,0.66,Bachelor's,Full-time,Married,No,No,Business,Yes,0
SI5LFV2BIH,46,124182,15745,727,110,1,23.71,60,0.76,PhD,Part-time,Married,Yes,Yes,Education,No,0
UG1MDHWXMZ,37,42601,137992,399,71,1,10.44,60,0.31,Bachelor's,Part-time,Married,No,Yes,Other,Yes,0
9ILZALHHBV,45,69972,159226,310,110,1,24.27,12,0.65,High School,Unemployed,Single,No,No,Auto,No,0
OZGME6C0BE,38,51375,143878,831,65,3,21.54,24,0.38,Master's,Unemployed,Married,No,No,Education,No,0
ZFVZILC829,57,65736,127298,508,7,1,4.57,48,0.62,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,0
C9DGL3K5J5,19,23854,49852,606,14,3,23.26,60,0.38,High School,Part-time,Divorced,Yes,Yes,Business,No,1
XRHWSCWUL9,18,77353,94384,772,41,3,20.23,12,0.58,High School,Unemployed,Married,Yes,No,Auto,No,0
