LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
ARA04XOVD0,39,101376,74671,836,68,4,11.74,12,0.82,PhD,Full-time,Divorced,No,No,Home,Yes,0
43PHI3WUDX,49,23173,230617,638,101,4,13.92,12,0.52,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,0
QQA971F2I0,23,84665,81710,735,71,1,22.42,12,0.48,Bachelor's,Part-time,Married,Yes,Yes,Home,Yes,0
9TYUI8SIOW,56,79601,137041,370,10,1,4.53,12,0.75,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0
E5BUV4T62W,29,70449,198346,761,47,3,21.13,48,0.19,Master's,Part-time,Married,No,Yes,Home,No,1
KLEIGA1DKC,21,145515,159981,680,50,4,13.22,12,0.75,PhD,Self-employed,Married,No,No,Education,Yes,0
0UQIIMJEBL,28,85074,192285,435,119,3,3.0,48,0.69,Bachelor's,Unemployed,Single,Yes,Yes,Auto,Yes,0
0KHZ4IRRSC,46,108580,116067,690,15,1,22.7,60,0.78,Master's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
WPT71CUJ2J,62,96272,15828,672,36,3,5.32,60,0.6,PhD,Full-time,Divorced,No,No,Home,No,0
X7J0EBT797,51,43063,239778,566,13,2,24.71,36,0.88,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
QR2XQ1IW3X,55,75116,151294,653,24,4,16.6,12,0.36,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
I1ZXO2VSD6,27,119304,52354,645,13,4,24.96,24,0.67,PhD,Full-time,Married,No,No,Education,Yes,0
YC4K89P5W2,67,117219,242331,391,117,1,3.47,36,0.58,PhD,Self-employed,Divorced,Yes,No,Auto,No,0
N1OO3U6HVY,60,131252,86051,336,70,3,9.05,36,0.73,High School,Full-time,Single,No,No,Other,Yes,0
YPP8DP5MQI,36,128987,130666,621,110,3,14.49,60,0.63,PhD,Unemployed,Single,No,No,Home,Yes,0
PU1JU9RL5R,44,147153,186672,791,35,3,10.06,60,0.13,High School,Unemployed,Divorced,Yes,No,Auto,No,0
B5VT9Q9DQQ,37,22861,183067,474,81,3,4.16,36,0.14,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,0
4Q1FR5OWE5,59,125412,100881,515,0,3,7.45,36,0.29,Master's,Unemployed,Married,No,Yes,Home,No,0
9SL31MVB6R,47,36392,183434,826,43,2,10.64,48,0.44,Master's,Full-time,Single,Yes,No,Auto,No,0
KRDHBTCZN6,27,90100,184634,555,87,2,10.42,60,0.37,High School,Part-time,Single,No,No,Business,No,0
Q04FFJSHNS,60,103418,244887,634,27,2,16.56,36,0.75,High School,Unemployed,Divorced,No,No,Business,Yes,0
S5Y7V0I8KO,27,62158,198465,701,79,4,17.78,36,0.71,Master's,Unemployed,Single,No,No,Other,No,1
XC8KLK1Z83,45,81610,230355,598,38,4,7.72,24,0.83,Bachelor's,Full-time,Divorced,No,No,Business,No,0
YZCY9BQTHR,67,138796,167788,410,85,3,21.84,36,0.42,Master's,Part-time,Single,No,No,Other,No,0
F4NKWJM6DS,45,110572,201875,602,75,4,22.68,12,0.73,PhD,Self-employed,Divorced,No,Yes,Business,Yes,1
N3SG37GVUU,38,75354,245365,723,66,4,9.3,24,0.48,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,0
RKOQVTA2CY,69,117391,217403,630,117,2,18.55,36,0.39,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
2NK5SLOCYN,65,21982,138661,347,97,2,19.95,60,0.69,Bachelor's,Full-time,Single,Yes,No,Other,Yes,1
AAJ9169OE8,45,43672,185544,578,81,3,17.12,48,0.21,Bachelor's,Part-time,Married,No,Yes,Home,Yes,1
1J1X73DNV6,23,134552,132422,310,11,1,13.46,24,0.27,Bachelor's,Full-time,Married,No,No,Business,Yes,0
FPH4N5I20B,51,77592,206871,844,90,3,20.12,12,0.63,Bachelor's,Part-time,Married,Yes,Yes,Business,No,0
AM878EI4GC,36,28149,40745,823,116,3,14.12,12,0.65,PhD,Part-time,Married,No,Yes,Auto,Yes,0
P9QGDYNAQR,33,81040,56449,821,71,4,24.99,48,0.45,High School,Part-time,Divorced,Yes,No,Business,Yes,0
9ELS62OPFX,67,123010,99008,623,75,3,9.02,24,0.48,PhD,Full-time,Single,Yes,No,Education,No,0
ZJMD89KPCW,64,44305,174343,479,101,2,7.06,24,0.46,Bachelor's,Full-time,Divorced,Yes,No,Auto,No,0
GHK97V68ON,46,39049,124267,309,36,1,2.19,24,0.53,Master's,Unemployed,Single,Yes,Yes,Home,No,0
BG2E90WHS9,53,19110,238166,794,6,2,6.86,36,0.2,High School,Self-employed,Single,No,No,Auto,Yes,0
3FWVV1PVYX,20,79953,175723,340,8,4,22.93,12,0.39,High School,Unemployed,Married,No,Yes,Auto,Yes,0
NS9E2B0QKI,20,119230,155092,750,107,3,13.95,36,0.4,Bachelor's,Self-employed,Single,No,No,Business,Yes,0
HK43AZ85O6,58,31109,28511,838,80,1,24.8,48,0.24,Bachelor's,Unemployed,Single,Yes,No,Home,Yes,0
FUI38CRKZJ,69,121608,194116,754,31,4,22.83,48,0.61,PhD,Full-time,Married,No,Yes,Education,Yes,0
9A1ND2RNOQ,31,77983,84163,635,112,3,24.18,48,0.39,PhD,Full-time,Divorced,Yes,No,Education,No,0
2LQ3HLBCV9,33,137085,24618,831,40,3,5.54,48,0.63,High School,Full-time,Single,No,Yes,Business,No,0
TGNT2JM4J4,27,97449,57367,698,57,1,6.7,60,0.45,Master's,Part-time,Married,Yes,Yes,Education,Yes,0
HDIQPD9QIJ,18,80943,190786,493,36,3,7.98,24,0.58,Bachelor's,Self-employed,Divorced,No,No,Home,No,0
XGS38ZC32X,46,99183,163846,639,41,1,6.5,24,0.56,Bachelor's,Full-time,Divorced,Yes,No,Business,No,0
Q73A52TN7O,25,68265,67780,378,37,2,15.51,36,0.81,PhD,Self-employed,Married,Yes,Yes,Other,Yes,0
56HQRWP7O7,36,136606,82102,821,1,1,15.0,60,0.27,Master's,Self-employed,Married,No,No,Other,No,1
I8BTN3LZ0R,21,27933,60482,792,63,1,20.75,60,0.64,High School,Part-time,Divorced,Yes,Yes,Education,No,0
WJASFM12YL,44,75652,88322,666,93,4,14.04,12,0.65,PhD,Self-employed,Married,Yes,Yes,Other,Yes,0
W70DBESD41,30,109509,44150,418,19,1,11.77,36,0.13,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0
MDW458GZ03,24,140048,18324,702,96,2,16.39,12,0.19,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0
CQ0XWSSTNY,51,128837,18201,506,3,3,21.45,12,0.67,High School,Full-time,Single,No,Yes,Business,No,0
NIT93H2S76,53,121738,78208,681,86,1,6.17,36,0.23,PhD,Full-time,Single,No,No,Auto,No,0
3TPAFL72WS,66,133864,57781,486,60,1,11.97,24,0.89,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
PVXJQ2BBDN,59,59301,19347,519,16,1,6.4,36,0.19,Master's,Part-time,Divorced,No,Yes,Business,No,0
ISWEHIQZ7I,36,65380,34564,329,72,2,8.79,36,0.43,Master's,Full-time,Divorced,No,Yes,Business,No,0
7LF6M8YQGJ,36,136510,71776,532,36,4,18.91,36,0.88,Master's,Part-time,Divorced,No,No,Business,Yes,0
MRG2L8A9LN,43,104319,110576,567,19,1,21.26,48,0.19,PhD,Unemployed,Divorced,No,No,Home,No,0
OHBAVUNLQ9,45,137385,136407,698,25,1,10.51,60,0.68,High School,Full-time,Divorced,Yes,Yes,Other,No,0
V8F20Y4E9U,41,102416,10390,523,4,1,24.94,24,0.14,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
Z1Z7LYEV3F,64,114360,231140,336,75,3,10.62,48,0.35,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
4DFR2OVEW5,65,145554,218075,413,32,3,12.04,36,0.36,High School,Unemployed,Single,No,Yes,Auto,Yes,0
U0N2GMT6DC,51,29342,151925,585,64,4,11.16,36,0.12,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,0
70T4ESCWMS,67,36116,69283,607,79,2,18.16,24,0.22,PhD,Full-time,Married,No,Yes,Education,Yes,0
9OEKHN5FWP,54,119242,37034,651,117,2,12.65,12,0.58,Bachelor's,Unemployed,Married,Yes,No,Home,No,1
Z7OT8S0GN5,47,68008,26368,460,24,2,19.47,60,0.75,Bachelor's,Unemployed,Divorced,No,No,Other,Yes,0
E4TD7OUXMK,19,64164,171559,321,68,4,13.36,36,0.1,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
QDDKOMW0AI,42,90722,208731,598,43,4,11.86,48,0.77,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,0
9PRCCYDC7Q,66,60673,114876,758,105,4,24.75,12,0.27,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
6DQ8BDO34N,31,82886,249174,332,109,2,3.47,48,0.47,Bachelor's,Full-time,Single,No,Yes,Other,Yes,0
9OPHF8GUV7,26,134158,86956,674,46,4,12.44,48,0.14,Master's,Full-time,Single,Yes,Yes,Other,No,0
IDTZFCWPXO,69,31144,169637,438,96,4,6.3,60,0.21,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
TMME0A9AWJ,49,19611,232034,511,38,3,21.04,24,0.81,High School,Self-employed,Divorced,No,No,Other,No,1
FTJD9D004N,44,88670,55988,319,18,3,13.38,36,0.66,Bachelor's,Self-employed,Divorced,No,No,Auto,No,0
F4BK9DDDYI,40,56794,64570,398,27,2,21.96,24,0.74,Bachelor's,Part-time,Married,No,Yes,Home,No,0
UGB8HD1WOU,21,34268,77052,670,5,1,24.46,36,0.82,PhD,Unemployed,Single,Yes,No,Education,Yes,1
KZ0QVFYVC4,33,145227,97972,632,61,2,23.0,48,0.33,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
447NU8LRIJ,28,57646,97003,591,99,1,13.97,36,0.81,Bachelor's,Full-time,Single,Yes,No,Home,No,1
J7MW2NQFDM,49,94741,230693,561,23,2,4.98,12,0.36,Bachelor's,Unemployed,Single,No,No,Education,No,0
1WHK1I7PK8,19,44989,141731,619,114,3,2.08,36,0.27,Master's,Part-time,Single,Yes,Yes,Home,Yes,0
OER262EDDR,34,125849,31780,700,67,4,20.65,36,0.42,High School,Full-time,Single,Yes,No,Other,No,0
DURHMVGTWS,32,21986,144062,621,30,4,3.99,12,0.19,Bachelor's,Part-time,Single,No,Yes,Other,No,1
318L77Q7U3,59,23186,13254,432,12,3,8.78,24,0.43,High School,Unemployed,Single,Yes,No,Home,Yes,0
KRA5JO07A1,44,42742,78971,408,22,2,9.71,24,0.66,High School,Self-employed,Single,No,No,Other,No,0
8IPW9RTC64,24,72546,18782,616,3,1,21.64,12,0.49,High School,Self-employed,Divorced,Yes,No,Business,Yes,1
E3I6O5VIFZ,58,129469,199344,629,90,3,13.1,12,0.17,PhD,Self-employed,Married,Yes,No,Education,No,0
YKIEJ6VQF9,25,79710,76134,560,82,4,3.1,60,0.58,PhD,Full-time,Married,No,Yes,Business,No,0
46IJ6BMUGQ,21,80580,193892,787,91,4,7.31,24,0.28,High School,Part-time,Single,Yes,Yes,Auto,Yes,0
EC9WW8068M,22,110915,16679,688,77,4,11.94,48,0.88,PhD,Full-time,Married,No,No,Other,Yes,0
6JUCWLC03F,37,68278,49429,540,4,1,22.47,48,0.67,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
U4AZ5NBG41,64,120200,178796,465,52,4,15.46,12,0.9,High School,Full-time,Divorced,No,No,Education,Yes,0
RHOSHSJ4KQ,33,42140,101414,301,117,4,14.71,36,0.2,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
8GB0063WGW,42,72109,22595,653,119,4,22.51,48,0.15,High School,Part-time,Single,No,No,Auto,Yes,0
DWYLO7XYWA,33,59951,186058,827,115,1,12.77,12,0.23,PhD,Unemployed,Married,Yes,Yes,Home,Yes,0
VHL4BOBV2Q,29,81436,98874,456,19,2,11.47,12,0.21,PhD,Unemployed,Single,No,Yes,Auto,No,0
FB1H6BWKKT,24,20695,143088,695,96,1,3.51,60,0.6,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
T9H8Y9T8AC,46,140454,124098,720,67,1,4.11,24,0.76,Master's,Part-time,Divorced,Yes,Yes,Other,Yes,0
BB8WUQH6IN,58,32805,199721,796,67,2,12.32,48,0.7,Master's,Full-time,Divorced,No,Yes,Other,No,1
R1QZZD9QW6,46,81067,115238,343,32,2,20.45,36,0.25,PhD,Unemployed,Divorced,Yes,No,Home,Yes,0
PUVCP9KM2C,54,98516,64186,803,54,4,20.22,48,0.26,High School,Self-employed,Single,Yes,No,Business,Yes,0
VXW19SUMKV,27,146261,103533,469,78,3,8.12,12,0.28,Bachelor's,Self-employed,Single,No,No,Education,No,1
S4JP3OJREN,63,15080,224580,481,3,4,23.04,12,0.32,Bachelor's,Unemployed,Married,No,No,Education,Yes,0
KL8X14S1SK,69,129495,36964,303,102,1,19.84,12,0.23,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
8KWZO6L2WQ,26,112996,204715,680,105,2,16.04,24,0.9,Master's,Part-time,Single,Yes,Yes,Education,Yes,0
4O5XUQ4EPB,57,107368,25967,618,72,2,19.16,48,0.34,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0
1THNK7UAOZ,40,114036,64547,545,75,3,24.93,12,0.29,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
E1ZH3RKORZ,34,83744,241305,487,49,2,4.16,48,0.75,PhD,Self-employed,Married,No,Yes,Education,No,0
PTVH90JZEX,27,127258,190426,419,0,1,21.43,60,0.25,PhD,Unemployed,Single,No,No,Business,Yes,1
PM0ZQ31QGS,24,139288,161645,757,112,2,21.93,24,0.8,High School,Part-time,Single,Yes,No,Other,No,1
4P4VWPCM1R,23,148962,206525,343,12,2,16.14,60,0.19,Bachelor's,Full-time,Single,Yes,No,Home,No,1
2DAJAOZLF7,26,21382,117888,403,43,2,17.14,24,0.5,High School,Part-time,Single,No,Yes,Education,No,0
MU69GJGJDN,39,38692,131703,489,112,3,2.49,60,0.68,Bachelor's,Unemployed,Divorced,Yes,No,Education,Yes,0
8YYOVNQ6QD,56,76353,242345,309,106,3,7.24,60,0.39,Bachelor's,Unemployed,Divorced,No,Yes,Business,Yes,0
0042NIHB1I,24,95283,159587,539,50,4,20.61,36,0.63,Master's,Full-time,Divorced,No,Yes,Business,Yes,1
2WFTVY74ED,51,59679,41640,468,105,3,3.42,48,0.15,High School,Unemployed,Single,No,Yes,Other,Yes,0
HHDONW3MOB,69,50417,220819,737,79,4,4.2,48,0.59,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,0
65RBS7K3PX,45,66995,26786,604,23,3,10.72,24,0.32,Master's,Part-time,Married,Yes,Yes,Auto,No,0
R4FUE47593,38,35434,182720,316,91,2,21.08,36,0.79,High School,Unemployed,Divorced,No,No,Auto,Yes,0
FL3ASNW1EZ,31,58112,230162,435,18,3,22.43,24,0.43,Master's,Part-time,Married,No,Yes,Business,No,1
OEROPQN6KD,35,41503,90200,578,54,1,7.54,48,0.51,PhD,Part-time,Single,Yes,Yes,Business,No,0
01OLA2KNRC,51,85298,185926,709,110,3,15.45,60,0.32,PhD,Self-employed,Divorced,No,Yes,Other,No,0
V8NHIN5384,51,36712,6282,780,6,1,12.7,12,0.21,High School,Full-time,Divorced,Yes,No,Education,Yes,0
Z6WY6LJE4O,50,112995,100887,436,82,2,14.7,12,0.54,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0
0PPAFOFFZO,65,22287,199184,353,108,2,8.51,36,0.64,Master's,Self-employed,Single,No,No,Auto,Yes,0
F14FJAAWEX,31,47569,109755,497,64,4,4.8,60,0.18,High School,Self-employed,Divorced,No,No,Home,Yes,0
NAC7LMRP74,21,143428,33916,613,32,2,8.99,48,0.62,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
SPCFAIMVOW,65,70382,226688,354,64,1,10.77,36,0.41,PhD,Self-employed,Single,Yes,No,Business,No,0
FVASXM0EZD,37,104477,133005,440,14,3,9.6,60,0.61,High School,Unemployed,Divorced,No,Yes,Other,No,0
IX5KG9XR5U,35,148584,79090,502,28,1,17.82,36,0.31,Master's,Part-time,Married,No,No,Home,No,0
ANMRK2M1ZH,59,103598,195904,445,57,1,19.63,12,0.83,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
12Y87FJJ3Z,26,140005,224809,540,90,2,12.0,60,0.69,Bachelor's,Self-employed,Single,Yes,Yes,Business,No,0
J5HLAZ438B,67,54690,82422,531,52,1,23.87,36,0.73,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
V950L44JQ2,42,72633,24775,758,19,1,18.46,48,0.15,PhD,Full-time,Married,Yes,Yes,Home,No,0
ZZI2M8SDLZ,45,59320,172638,544,4,4,24.07,60,0.63,Master's,Part-time,Divorced,No,No,Business,No,0
IBADT0FR36,44,21435,65489,833,54,4,3.5,24,0.52,PhD,Self-employed,Single,No,Yes,Business,Yes,0
56XSRT66DX,45,98300,16824,360,50,4,11.07,24,0.28,High School,Full-time,Married,No,No,Business,Yes,0
XBECY1F9H7,69,126655,39537,384,89,1,20.04,48,0.28,PhD,Part-time,Divorced,No,No,Business,Yes,0
WOTX1OOLMR,35,17576,142380,832,32,3,5.78,60,0.71,Master's,Full-time,Married,No,Yes,Business,Yes,0
Y6UVJ7V8MY,26,24022,85512,431,47,3,22.09,12,0.43,Master's,Full-time,Divorced,No,Yes,Auto,No,0
88O7QW7ZMD,67,60321,88336,743,90,2,11.45,12,0.45,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
IDLX2BMQSD,43,43519,48103,666,35,2,24.34,60,0.33,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
X2H59ZIRER,27,96759,189161,837,70,4,9.12,24,0.23,Master's,Unemployed,Divorced,Yes,Yes,Auto,No,0
RONZ1ISO56,51,94378,80578,553,20,4,12.02,24,0.5,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
CMVDRZ7XYL,25,72223,227169,631,93,3,24.75,24,0.73,Bachelor's,Self-employed,Married,No,No,Business,No,0
5H2ANZ6HU3,31,28872,212036,467,77,1,5.02,60,0.25,Master's,Unemployed,Single,No,Yes,Education,No,0
1A3CEYWYEW,33,26117,47379,819,5,4,5.7,36,0.48,PhD,Full-time,Married,No,Yes,Other,No,0
G5H3D3LD3D,46,67311,100439,470,102,1,21.83,12,0.53,Master's,Unemployed,Divorced,Yes,Yes,Other,No,0
WWM60BTKYV,21,103148,240482,774,55,2,10.07,12,0.61,High School,Part-time,Divorced,No,No,Home,Yes,0
EON952MW5K,61,112364,213509,532,100,2,10.54,48,0.83,High School,Unemployed,Divorced,Yes,No,Home,Yes,0
USFSIEVM7R,52,98914,38369,340,66,3,19.15,36,0.71,Bachelor's,Full-time,Divorced,Yes,Yes,Home,Yes,0
ABU21SG6YX,37,49720,217828,830,45,2,16.55,48,0.83,High School,Self-employed,Divorced,No,Yes,Home,No,0
0ELACFR6FP,22,121295,37880,635,107,2,3.28,60,0.12,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes,0
15B7JA2S5N,58,91302,214001,764,92,1,22.91,12,0.37,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
GQT2HRUIRX,44,84375,114436,308,17,4,24.64,48,0.18,Master's,Full-time,Single,No,Yes,Home,No,0
FPYKKSHU7O,31,34052,10353,838,96,2,5.18,24,0.66,High School,Self-employed,Single,Yes,Yes,Auto,No,0
5SGQI8YXBR,69,58248,179744,641,58,3,11.58,36,0.51,PhD,Self-employed,Married,No,Yes,Other,Yes,0
AS1RV1FTHI,68,82898,64400,542,33,4,17.13,12,0.51,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
4BXT252Q80,22,109661,192422,543,76,3,24.99,12,0.1,PhD,Part-time,Married,No,No,Other,Yes,0
OXQZLXUZKC,38,101765,152296,608,101,4,14.51,36,0.82,PhD,Part-time,Divorced,No,Yes,Business,No,0
F89TPD42GX,60,75128,73219,516,57,1,23.06,48,0.72,High School,Self-employed,Divorced,Yes,Yes,Other,No,0
6XB60KFHWU,39,83755,25094,515,83,3,12.19,12,0.41,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
J5Z31J8NI1,55,123614,203245,314,0,3,6.25,36,0.88,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
CM5W4Q2WLV,27,28502,99816,352,40,3,7.51,24,0.2,Master's,Unemployed,Single,Yes,Yes,Business,Yes,1
L3CGUK22ND,27,58624,113831,682,92,3,23.15,24,0.43,Master's,Self-employed,Single,No,No,Other,No,0
QMHCBBF5BH,43,43422,219416,600,84,3,23.02,48,0.32,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,0
38GWOD7HV0,25,50343,202006,635,11,1,5.85,12,0.51,Bachelor's,Full-time,Single,Yes,No,Auto,No,0
RY94FAQ9MO,24,124695,244122,808,2,2,17.35,48,0.46,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
Y8G8NP3VEF,31,35487,83596,361,20,4,11.28,60,0.61,Master's,Self-employed,Divorced,No,No,Home,No,0
5KUW0V7H3A,44,20420,149374,314,107,1,10.66,36,0.53,Master's,Full-time,Married,No,No,Auto,Yes,0
P0MW6FTEVK,61,52543,189152,579,15,1,4.44,36,0.5,High School,Self-employed,Divorced,Yes,No,Education,No,0
B84CW763SL,66,48964,153000,739,72,3,19.2,60,0.49,PhD,Part-time,Single,Yes,No,Auto,No,0
164MGQIOVM,30,57925,91468,528,18,1,8.26,24,0.8,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,0
4C487JAO5K,20,132560,146658,424,85,3,18.92,48,0.57,Bachelor's,Part-time,Single,No,No,Home,No,0
7QHFA4ZB7O,40,87041,242734,488,16,3,19.33,36,0.51,High School,Self-employed,Divorced,No,No,Auto,No,1
E9EA5WGXO9,20,24431,131788,625,81,4,10.46,12,0.78,Bachelor's,Part-time,Married,No,Yes,Home,Yes,0
24OJ55MABW,65,145589,14595,775,89,1,8.87,60,0.85,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
GNGFY3NXQR,54,70290,248236,436,53,1,7.86,24,0.77,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
L9I265L0ET,47,114657,78042,768,45,4,23.07,48,0.3,Master's,Part-time,Married,Yes,Yes,Education,No,1
Q3AKGMBJAV,33,49596,93331,499,72,2,9.55,48,0.76,Master's,Unemployed,Single,Yes,No,Business,Yes,0
337TK25ZH4,68,21913,197335,804,116,2,21.95,12,0.43,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0
Q946JV1SXC,34,35687,63916,766,66,1,21.33,12,0.45,Bachelor's,Full-time,Married,Yes,Yes,Home,No,0
4WXR00EV2Z,61,126195,31799,576,94,3,2.51,48,0.56,PhD,Unemployed,Single,Yes,Yes,Business,Yes,0
HPTV2YDFK4,19,97178,204042,789,77,4,6.4,24,0.62,Bachelor's,Self-employed,Married,No,No,Home,No,0
4HZA2PYLF8,27,56777,42244,559,96,4,17.17,36,0.26,PhD,Unemployed,Married,No,Yes,Education,Yes,0
9MXZA09OA6,35,130654,195335,699,98,1,19.49,12,0.44,Master's,Full-time,Married,Yes,Yes,Other,Yes,0
BS2HFHT7TD,36,80726,177405,402,75,4,13.19,24,0.77,High School,Full-time,Married,Yes,Yes,Home,No,0
1K9JF841WH,29,109004,137756,523,106,3,16.12,36,0.88,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
O4Y062WPBT,66,33619,18431,509,1,1,5.34,60,0.18,PhD,Full-time,Married,Yes,No,Education,No,0
X0FXL67D4H,21,85049,128148,758,35,4,8.9,48,0.28,High School,Part-time,Married,Yes,Yes,Home,Yes,0
Q7JGEDZTVF,20,59330,177618,831,100,1,21.76,24,0.33,Master's,Unemployed,Single,No,Yes,Business,Yes,0
20NV7HR6W7,28,70575,159595,416,18,2,2.72,36,0.16,Master's,Self-employed,Married,No,No,Home,No,0
FTONNL23V9,48,20216,95280,837,57,2,21.91,24,0.23,Master's,Unemployed,Divorced,No,Yes,Business,No,0
DIUWDNWAVL,53,99195,85020,707,37,3,8.71,12,0.67,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
DH6YDM0X4K,65,26779,246960,786,83,2,9.82,12,0.64,Bachelor's,Full-time,Married,Yes,No,Other,No,0
7IB6WDBCIB,46,76741,221765,833,40,2,23.12,12,0.56,Master's,Unemployed,Married,No,No,Education,Yes,0
KYBW97NXTQ,61,31142,15311,691,0,3,20.41,48,0.62,PhD,Full-time,Divorced,No,No,Business,No,1
PU9ZR4QCYO,28,70060,96628,692,43,1,19.4,60,0.32,Master's,Part-time,Married,Yes,No,Business,Yes,0
9T7GWN99XU,49,45153,209412,557,51,2,19.26,48,0.53,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
E0QYQ7UAIY,21,125515,52077,825,92,4,7.87,24,0.58,Bachelor's,Part-time,Married,No,Yes,Other,No,0
FCSJ8VAL3M,27,109716,91704,474,48,3,13.47,12,0.41,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
EZMZZQQTM3,55,115933,42127,552,22,4,14.16,36,0.78,PhD,Part-time,Divorced,No,No,Other,Yes,0
CUACAHURJH,50,123226,18963,635,72,4,12.41,12,0.85,PhD,Part-time,Divorced,No,No,Other,Yes,1
AJ7UKCV7P8,57,124324,159212,733,0,3,17.41,36,0.37,High School,Full-time,Single,Yes,No,Home,Yes,0
0G40NMYUUM,27,124407,211979,764,58,2,16.99,12,0.25,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,1
A07TBFM86U,64,71436,16524,552,92,2,14.18,24,0.53,High School,Part-time,Divorced,No,No,Home,Yes,0
EJC74AULEL,24,99384,213128,403,59,2,7.95,60,0.25,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
N5BX6LRO4Z,56,68336,165332,512,82,4,18.33,60,0.53,Master's,Unemployed,Married,No,No,Other,Yes,0
6KWRRMLBO4,56,64868,130844,739,107,4,9.7,24,0.36,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,0
Y62ZB56J2C,66,105651,41343,696,1,3,8.18,60,0.17,Bachelor's,Self-employed,Single,Yes,Yes,Business,Yes,0
EF2RCXX3SL,49,36176,150708,417,98,4,24.37,60,0.19,High School,Full-time,Married,No,No,Education,No,0
3ORXCFVGWK,31,148284,49296,779,1,3,10.32,48,0.82,High School,Self-employed,Married,No,Yes,Auto,No,0
XQDRW0BOZJ,49,91981,222702,479,65,1,8.7,12,0.67,High School,Part-time,Single,Yes,Yes,Auto,No,0
TTZW197WDE,30,114559,95770,309,81,3,9.9,36,0.11,PhD,Self-employed,Single,Yes,Yes,Business,No,0
67K4E5J3QO,36,21029,217728,705,58,4,15.16,24,0.41,High School,Part-time,Married,Yes,Yes,Business,No,0
Y1QLEJ7WFF,29,139610,66038,520,20,4,6.15,60,0.6,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
2NN59E25DX,62,63555,101999,615,114,3,24.6,60,0.19,PhD,Self-employed,Divorced,No,No,Education,No,0
Q3KMAOEFK4,22,129459,219343,571,8,1,7.32,12,0.64,Master's,Self-employed,Single,No,No,Education,Yes,0
0DJ5IN22EP,62,78725,183175,324,108,3,20.58,24,0.27,High School,Self-employed,Single,Yes,No,Business,No,0
WWFBYIE0JO,44,23840,237914,349,52,4,20.68,36,0.25,Bachelor's,Unemployed,Married,No,No,Auto,No,1
