LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
B65A28KSL2,37,148302,190084,370,109,3,8.44,48,0.38,High School,Unemployed,Single,Yes,Yes,Education,Yes,0
A9F2NDNYS2,46,146823,188016,746,85,3,23.11,36,0.32,High School,Full-time,Divorced,No,No,Education,Yes,0
DQFZ4HWKSG,52,132057,195579,711,59,1,14.27,12,0.14,Master's,Self-employed,Divorced,No,Yes,Education,Yes,0
PJ2J86MEQX,28,94331,231853,605,12,2,6.79,24,0.11,Bachelor's,Part-time,Divorced,Yes,Yes,Business,No,1
ZC8EITOIGQ,57,39909,155177,612,5,2,11.59,60,0.68,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,1
1SA5HOAPAZ,41,60001,171128,761,28,4,15.26,12,0.3,Master's,Part-time,Married,Yes,Yes,Home,No,0
FKU6B438QA,21,54523,232356,381,84,2,10.24,24,0.1,PhD,Self-employed,Single,No,No,Business,Yes,0
J6LKEYLU3K,27,136694,34381,305,103,3,23.89,24,0.21,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,No,0
94IGQ3BHZ4,24,108853,217334,410,54,3,16.23,60,0.31,Master's,Full-time,Divorced,No,Yes,Auto,No,1
05Z8G78Z2F,22,21056,72668,401,22,3,10.26,48,0.79,Master's,Self-employed,Married,No,No,Home,No,0
JY1IW2KP9E,18,109619,70176,583,75,2,18.37,12,0.68,High School,Self-employed,Single,Yes,Yes,Other,No,0
OU9HVQ7YQ9,65,23726,182202,373,58,2,10.13,48,0.71,Master's,Part-time,Married,No,No,Education,No,0
6G7VCI4BUD,27,103383,118462,808,27,1,2.1,12,0.58,Bachelor's,Part-time,Married,No,Yes,Other,No,0
4TLH3BTP2Q,48,135394,209832,325,103,4,4.41,36,0.69,Master's,Part-time,Single,Yes,Yes,Auto,No,0
C7NHAAQPPI,19,32998,201327,388,113,4,13.74,24,0.17,Master's,Unemployed,Divorced,Yes,No,Business,No,0
CLLF7WT4I3,45,57643,66424,836,57,3,2.99,60,0.35,High School,Full-time,Married,No,No,Business,No,0
OXB8WV7EN8,60,78040,6334,675,7,2,14.95,60,0.5,High School,Unemployed,Married,No,No,Business,Yes,0
IO3DX67JA6,34,34278,190929,637,35,2,5.62,12,0.68,High School,Unemployed,Divorced,No,Yes,Business,No,0
NUMCEJKJ95,44,30548,142055,631,53,2,17.89,48,0.38,Master's,Full-time,Married,No,Yes,Home,No,0
R61ENHV7X5,46,70573,100541,762,17,3,14.99,24,0.13,PhD,Part-time,Married,No,Yes,Home,No,0
AQMZT2HBNA,24,26277,56059,747,16,1,15.48,24,0.5,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,0
J3I95KCMJQ,43,144574,118204,454,97,4,18.7,36,0.66,Master's,Unemployed,Single,Yes,No,Other,Yes,0
501EMUADTK,62,129349,157552,756,4,1,18.68,60,0.13,Bachelor's,Unemployed,Married,No,No,Education,Yes,0
U8BY2GTNT9,63,69697,81621,451,2,2,16.26,12,0.18,High School,Unemployed,Married,Yes,Yes,Education,No,0
QFCG83Z0BG,22,41320,90581,719,20,1,5.83,60,0.66,PhD,Unemployed,Married,No,No,Education,No,0
GOUUB4XZ63,43,126162,45731,492,61,2,19.47,60,0.83,PhD,Full-time,Divorced,No,Yes,Business,No,0
BABZ8ZHP67,21,64958,11215,785,0,3,14.72,48,0.79,High School,Part-time,Divorced,Yes,No,Other,Yes,0
R2Z43659YW,46,143612,95997,776,81,2,2.48,36,0.27,High School,Self-employed,Married,Yes,Yes,Other,No,0
JVRHWLU3AQ,26,52353,141463,346,48,3,14.3,12,0.51,Master's,Full-time,Divorced,Yes,No,Other,Yes,0
KQCNJDJTHN,52,129173,205818,571,89,3,4.41,12,0.24,PhD,Self-employed,Single,No,No,Other,No,0
P8ZO7TQ97D,19,58137,80951,779,88,2,9.85,60,0.3,Master's,Full-time,Married,Yes,No,Home,Yes,0
Z2MD771526,65,106956,234774,716,18,1,9.83,36,0.82,Master's,Self-employed,Married,No,Yes,Education,Yes,0
N64K2MEQX7,26,42781,45189,437,79,3,21.93,24,0.85,Bachelor's,Self-employed,Single,Yes,No,Home,Yes,0
52CEFZJFH1,43,28329,150833,327,66,2,16.78,24,0.83,PhD,Part-time,Married,Yes,Yes,Auto,No,0
JAH7M4FWIM,18,58801,160383,377,90,1,7.89,24,0.5,Master's,Self-employed,Divorced,Yes,Yes,Business,No,0
6NDREZKGDV,62,48709,103159,816,3,4,4.46,48,0.32,High School,Part-time,Married,No,Yes,Home,Yes,0
O6SISB44OT,66,127222,67960,421,23,3,3.91,48,0.83,High School,Unemployed,Single,Yes,Yes,Business,No,0
HQUYYVFT12,58,115954,202595,795,84,2,11.87,60,0.76,Master's,Unemployed,Single,No,No,Other,Yes,0
ZMWAPTAXVC,68,96883,110530,404,17,1,12.17,12,0.53,High School,Unemployed,Divorced,Yes,Yes,Business,No,0
N75R6071AY,32,114763,27338,385,13,4,16.52,36,0.88,High School,Unemployed,Divorced,No,No,Business,No,0
AOPMH7XBHF,63,70686,137061,425,92,1,21.17,48,0.59,High School,Unemployed,Single,Yes,Yes,Education,Yes,0
D9I8XX4PA4,65,95274,40789,667,84,2,7.34,48,0.32,High School,Part-time,Divorced,No,No,Home,No,0
7GOS7C5Y5K,61,83307,115292,710,60,4,5.01,60,0.46,Master's,Part-time,Married,Yes,Yes,Education,Yes,0
XG9USC52VF,21,57003,81354,561,12,4,3.11,36,0.15,Master's,Part-time,Divorced,Yes,No,Auto,Yes,0
9BZM4ZWR90,44,31918,215509,632,55,3,4.98,12,0.37,Master's,Unemployed,Divorced,Yes,No,Business,Yes,0
1AQVZS7UC1,68,70926,241104,335,82,4,4.47,12,0.85,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,0
SVL8KFDG4X,38,30806,17620,415,37,2,15.77,60,0.67,PhD,Unemployed,Married,No,Yes,Other,Yes,0
A9V350ZUUW,22,54974,193212,511,4,4,23.41,24,0.28,High School,Full-time,Divorced,No,No,Business,Yes,0
EDDRI9QZ9G,36,42677,54517,682,49,2,7.62,12,0.21,High School,Unemployed,Single,No,Yes,Education,No,0
CWWQ5WIGL6,56,41102,58704,396,12,1,7.12,24,0.11,PhD,Full-time,Married,No,Yes,Education,No,0
F0AKMF9F6G,51,89588,148474,493,86,3,12.27,12,0.82,Bachelor's,Full-time,Divorced,No,No,Other,No,0
EIOXR8RPQH,46,17728,62873,646,30,4,11.38,24,0.55,Master's,Unemployed,Single,No,No,Other,No,0
FZV36ZQIGC,19,93660,10949,510,13,3,20.91,12,0.72,PhD,Part-time,Single,Yes,Yes,Other,No,1
I4C851OONM,67,40980,225652,784,73,2,14.34,36,0.65,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
EQDZZK07RJ,58,132820,147389,523,2,4,16.51,48,0.56,Bachelor's,Self-employed,Married,Yes,No,Home,Yes,0
NMKJGQKZZ3,28,89652,109755,741,34,2,2.01,48,0.65,Master's,Full-time,Single,Yes,No,Other,Yes,0
C03U36GNJQ,69,44118,8696,834,82,2,5.67,60,0.12,High School,Unemployed,Single,No,No,Business,Yes,0
NZB5VE2D3K,67,92915,90309,508,13,3,20.02,36,0.85,Bachelor's,Self-employed,Single,Yes,No,Business,Yes,0
8V8IJKFOUV,42,72010,119849,384,8,2,16.7,12,0.71,Bachelor's,Unemployed,Single,No,Yes,Other,No,0
AL5XHWG1U4,69,91400,209583,588,67,1,12.44,36,0.12,PhD,Unemployed,Single,Yes,No,Education,Yes,0
TM9NS9PLIK,46,94214,203441,752,103,3,21.43,48,0.12,High School,Unemployed,Single,Yes,Yes,Other,Yes,0
2W0WB37G1Y,61,23266,71581,441,101,1,20.39,12,0.69,PhD,Part-time,Divorced,No,Yes,Other,No,0
ZWHUD9IMXO,59,26213,118239,829,101,4,16.03,24,0.25,PhD,Full-time,Single,Yes,No,Other,Yes,0
CD62OFJ4GA,28,95071,186666,770,47,4,24.44,12,0.78,PhD,Unemployed,Single,No,No,Business,No,1
Z1Z7LYEV3F,64,114360,231140,336,75,3,10.62,48,0.35,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
R2NMSM7LM1,27,136424,227557,425,82,1,2.27,12,0.24,Master's,Full-time,Married,Yes,Yes,Other,Yes,0
EVXZH0RRDR,64,30640,134545,650,26,4,23.55,36,0.63,PhD,Full-time,Single,No,No,Other,No,0
98M0PQP4Q6,54,146482,70412,456,26,1,5.92,60,0.64,High School,Unemployed,Divorced,Yes,No,Business,No,0
9L0BHL7EC1,44,38605,233588,689,115,1,11.47,24,0.17,High School,Unemployed,Single,Yes,No,Other,Yes,0
JX8OUCCLAP,22,29105,127508,530,60,4,3.51,60,0.37,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,1
BVVGVS00A0,40,138450,221333,464,95,1,18.9,12,0.44,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
NPFVUAD7KB,25,46403,88326,659,50,1,16.43,60,0.78,Master's,Full-time,Single,No,Yes,Other,No,0
N3D8D9B2KI,37,97553,244657,316,52,4,18.6,36,0.46,Master's,Full-time,Married,No,Yes,Other,No,0
LALOTWSWQ9,41,133368,132126,352,7,2,14.53,60,0.59,High School,Self-employed,Divorced,Yes,Yes,Business,No,0
D9M5FM5DGL,25,37680,96380,764,53,3,13.37,36,0.41,Master's,Part-time,Married,Yes,No,Other,No,0
SH3B2TIX6B,56,39788,169976,501,50,3,11.13,12,0.86,PhD,Part-time,Divorced,No,No,Education,Yes,0
FJE0EGQWB5,32,72903,165658,720,93,1,8.67,60,0.48,High School,Self-employed,Married,Yes,No,Home,Yes,0
CPGPL3CZQ1,37,33662,69706,658,111,1,7.22,24,0.24,Master's,Part-time,Divorced,No,No,Other,No,0
LOB9TBC23E,59,138658,187620,312,61,1,12.25,12,0.2,Bachelor's,Part-time,Single,Yes,Yes,Other,No,0
WPHUMSXNRY,53,25103,203221,630,85,4,22.69,24,0.55,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
PNKZKE09LM,59,124992,115076,564,78,3,14.59,48,0.41,Bachelor's,Self-employed,Single,No,Yes,Business,No,0
LCAX27WYPJ,60,143419,40662,542,53,2,18.5,12,0.78,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
WN99OJPZC1,66,140331,39009,642,21,3,7.69,12,0.45,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,0
VZ3HKLPMC8,53,30644,154821,557,78,3,17.89,60,0.15,High School,Self-employed,Single,Yes,Yes,Business,No,0
6I3PNSWTLJ,65,130225,208564,388,38,4,17.1,24,0.79,PhD,Part-time,Divorced,No,No,Auto,Yes,0
OGAN6GXRC7,33,127820,201166,716,24,1,7.93,36,0.54,Bachelor's,Unemployed,Married,No,No,Education,No,0
W6ZFHDR0PV,31,30564,243250,723,15,4,14.03,12,0.62,PhD,Unemployed,Married,Yes,No,Business,No,0
0CBY6A0V9G,67,26838,149718,612,20,1,2.81,48,0.31,High School,Unemployed,Divorced,Yes,Yes,Other,Yes,0
5QORPT8GF6,47,58518,100377,368,63,1,2.15,48,0.85,Master's,Self-employed,Divorced,Yes,No,Education,No,0
SVEXE4QF6G,46,45246,207637,492,101,4,21.4,60,0.41,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,0
KXR6TT74D2,30,47335,178279,389,71,2,14.01,24,0.24,High School,Self-employed,Divorced,No,Yes,Education,No,0
7Y2AC4M8FQ,20,111644,231164,401,20,4,3.71,24,0.61,PhD,Full-time,Married,Yes,Yes,Other,No,0
9WQX2II8YG,20,51990,35990,588,76,3,14.21,48,0.5,Master's,Self-employed,Single,Yes,No,Business,No,0
O8B3FMSONY,50,106756,187170,622,72,3,16.29,48,0.84,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
KIFW4HDUXO,47,125418,27767,639,42,1,17.83,12,0.6,Bachelor's,Self-employed,Single,No,No,Auto,No,0
RXZ2903HWT,42,15565,44757,820,108,4,10.34,48,0.36,PhD,Unemployed,Divorced,No,No,Business,Yes,0
ZMHLIHKFTZ,35,129828,27600,539,24,2,12.21,48,0.48,High School,Self-employed,Single,Yes,Yes,Education,Yes,1
C2OLZF6AOD,63,89696,184046,503,13,3,11.43,36,0.57,Master's,Self-employed,Married,Yes,No,Education,No,0
B90US2UCYQ,61,138654,66584,821,97,3,18.91,60,0.15,High School,Self-employed,Divorced,No,No,Home,No,0
8MHIBAB7SA,60,27369,163935,765,9,4,11.37,48,0.16,PhD,Self-employed,Married,No,No,Education,No,1
8T378FFXYQ,28,90852,169591,344,23,3,12.75,48,0.16,PhD,Unemployed,Single,No,Yes,Business,No,0
APGY436QON,33,61954,56797,807,39,1,8.38,60,0.47,PhD,Unemployed,Single,Yes,Yes,Business,No,0
ZFKSPX704P,64,81436,19558,762,41,1,19.47,24,0.47,High School,Unemployed,Single,Yes,Yes,Auto,Yes,0
RVW2XQMQ7S,69,70324,146548,367,0,3,6.95,60,0.87,Bachelor's,Full-time,Single,No,Yes,Home,No,0
BN1HXIWDSD,49,132038,108624,699,63,2,5.03,36,0.63,PhD,Full-time,Married,No,Yes,Business,Yes,0
EDDF2C3V6Q,34,94818,5708,735,2,4,19.64,24,0.28,Master's,Self-employed,Single,Yes,Yes,Home,No,0
1HDDCAR8W4,50,97810,137615,500,71,3,6.95,60,0.8,Master's,Part-time,Single,No,No,Auto,No,0
RRTJSHE5AK,21,24468,36296,481,7,3,9.72,48,0.22,Master's,Self-employed,Single,No,No,Business,Yes,0
WK8GNALNYQ,31,127185,213887,649,56,3,2.36,60,0.35,PhD,Full-time,Divorced,No,Yes,Education,Yes,0
TDSEATFQ8R,33,47065,206121,622,94,4,15.41,12,0.49,High School,Part-time,Divorced,No,No,Other,Yes,0
RLMIVBJG53,19,61964,144602,757,83,3,23.66,12,0.26,Master's,Unemployed,Divorced,No,No,Education,Yes,0
TVS1UYURII,30,139998,43113,755,74,4,7.55,24,0.37,Bachelor's,Full-time,Divorced,No,No,Other,Yes,0
YR5XZK5P69,59,66973,114856,754,113,2,18.93,12,0.28,Bachelor's,Full-time,Single,Yes,No,Auto,No,0
1R06U889KO,43,22853,116672,345,19,2,21.31,36,0.38,High School,Self-employed,Married,Yes,No,Auto,No,1
M9YLD9HD42,21,81671,169119,672,110,1,14.2,24,0.36,High School,Full-time,Married,Yes,Yes,Business,No,0
B2ZA2AGJ85,62,18599,35697,575,22,4,20.45,36,0.7,PhD,Self-employed,Single,Yes,No,Education,Yes,0
PZLYRE0D8H,30,76234,167092,424,48,3,7.22,24,0.41,PhD,Self-employed,Married,No,No,Home,Yes,0
PRQYY7FWD0,54,139467,164710,670,92,4,9.32,36,0.47,High School,Unemployed,Married,No,Yes,Home,Yes,0
14VBIYW29E,69,61276,32283,461,31,1,5.99,24,0.66,PhD,Unemployed,Single,No,Yes,Business,Yes,0
20A0Z5PCTO,45,76147,63057,788,101,2,14.22,60,0.16,Master's,Unemployed,Single,No,No,Education,No,0
GUWY6XZ8RY,26,56994,230091,402,103,4,12.36,36,0.44,PhD,Unemployed,Single,No,No,Home,No,0
7OVB5L5356,45,49796,75138,841,67,4,11.57,60,0.49,High School,Self-employed,Single,No,Yes,Home,Yes,0
0V19HC1GK4,18,111143,206149,488,88,1,20.93,12,0.75,Master's,Unemployed,Single,Yes,No,Education,Yes,0
QOH2JYQ7DX,50,55779,34499,348,110,1,6.39,48,0.53,PhD,Full-time,Divorced,Yes,No,Auto,No,0
JQUF6YERF0,26,41647,98904,509,68,4,16.2,36,0.6,Master's,Self-employed,Divorced,No,Yes,Education,No,0
C5YSTSSZ41,22,37365,155530,539,18,1,3.24,24,0.81,PhD,Full-time,Single,Yes,No,Education,Yes,0
V6UMX0XIOP,30,96364,95969,473,41,3,19.84,24,0.12,Master's,Part-time,Divorced,No,Yes,Other,Yes,0
W2TYMN42K8,42,141653,111872,559,47,2,8.87,36,0.35,Bachelor's,Full-time,Divorced,No,No,Business,No,0
UB8H130NT1,38,115437,149975,721,102,3,12.01,12,0.73,High School,Full-time,Single,No,Yes,Home,No,0
E4IM48VKSK,24,117370,153267,368,19,4,20.65,12,0.22,High School,Part-time,Married,No,No,Other,No,1
N0EV4USPMI,21,97813,159537,755,7,3,5.48,36,0.42,Master's,Part-time,Married,Yes,No,Other,Yes,0
KMFZAVID3D,36,132880,98676,764,23,2,6.02,12,0.26,PhD,Unemployed,Single,Yes,Yes,Education,No,0
L5OX8GG78B,43,70008,115954,671,104,2,20.22,12,0.55,Bachelor's,Unemployed,Married,Yes,Yes,Education,No,0
DM3PYCZE1A,29,125857,127413,711,36,2,5.78,36,0.51,Master's,Self-employed,Married,No,No,Other,Yes,0
FODU13CBYT,53,79418,54020,608,52,4,11.68,24,0.67,Bachelor's,Part-time,Married,No,Yes,Education,Yes,0
UBYGQWPTSS,43,101149,155762,387,47,4,12.9,36,0.69,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,0
NBGDAKFJ15,35,97354,82139,739,42,2,4.55,12,0.28,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
GYJ9HTLC7M,43,111521,94305,508,101,3,15.33,12,0.11,Master's,Self-employed,Married,Yes,No,Other,No,0
IELFDRH1YL,45,125753,27503,546,53,4,14.18,36,0.72,High School,Part-time,Married,No,Yes,Business,Yes,0
GHMNCOOAKV,44,66113,95109,548,9,2,12.89,12,0.14,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
A0DJ43X7XU,61,112284,179480,724,111,4,2.76,12,0.54,Master's,Full-time,Divorced,Yes,No,Business,No,0
NO9OQQNEZ7,20,109858,24098,381,85,2,3.48,60,0.79,Bachelor's,Full-time,Single,No,Yes,Auto,Yes,0
N9VG6W0PPD,20,28523,71975,433,19,1,10.3,12,0.71,Bachelor's,Part-time,Married,No,No,Education,Yes,0
Z8ZZNPDNPA,53,96802,142599,472,110,3,12.36,12,0.19,High School,Self-employed,Single,Yes,Yes,Auto,No,0
7YW9Y6TVY6,63,61798,226068,432,85,1,11.09,24,0.67,PhD,Part-time,Divorced,No,Yes,Home,Yes,0
DG6V1HZVBP,53,68931,129432,355,48,1,18.2,60,0.34,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,0
WAB2KDJPYW,58,37451,83551,797,27,4,5.27,36,0.36,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,0
NN7OD6U39U,42,143238,177338,388,40,1,19.98,24,0.7,High School,Self-employed,Divorced,No,No,Auto,Yes,0
JG7L6EX36R,44,15301,177267,645,0,4,24.14,12,0.9,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,1
ND4GCTOWKY,39,61146,8768,503,109,2,9.0,60,0.34,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,0
5KL6UBC42N,57,64332,42554,615,92,2,11.54,48,0.5,High School,Full-time,Married,No,No,Auto,No,0
W8KI2SCGKB,23,25002,10525,695,55,4,9.07,48,0.26,PhD,Full-time,Married,Yes,No,Education,No,0
YEEHN16RRI,43,79309,235127,651,102,1,10.33,48,0.62,High School,Self-employed,Married,Yes,No,Education,Yes,1
PLQPVF832C,69,79377,49714,371,14,3,8.65,60,0.73,High School,Part-time,Divorced,Yes,No,Auto,No,0
Q6FDX5TBQR,31,40960,206686,611,13,4,12.28,24,0.27,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
UZ82CWX6B4,59,136540,232307,315,67,3,4.0,24,0.63,Master's,Self-employed,Married,Yes,No,Auto,No,0
FE8SPKJHLS,58,131234,172944,523,98,2,20.52,36,0.23,Master's,Part-time,Single,Yes,Yes,Home,No,0
3BCWGVAQJO,34,109161,13632,805,87,4,10.23,60,0.6,Bachelor's,Unemployed,Married,No,Yes,Home,No,0
ULOL752HGG,56,21108,44521,545,117,3,8.55,48,0.72,High School,Unemployed,Divorced,Yes,No,Home,Yes,0
HLVLGY9QD1,40,119033,230283,621,78,1,19.77,36,0.53,PhD,Part-time,Married,Yes,No,Auto,Yes,0
0K8M258QWC,57,59596,7329,322,62,3,13.65,60,0.14,Bachelor's,Self-employed,Divorced,No,No,Education,No,0
CI5NL74W6V,59,66175,48096,804,48,1,10.87,36,0.35,High School,Self-employed,Divorced,Yes,No,Home,Yes,0
TCZMJN99F9,36,47301,191025,760,56,3,20.58,60,0.76,Bachelor's,Full-time,Divorced,No,No,Other,Yes,0
16I0M0L4GW,67,21725,204721,731,49,4,19.4,48,0.76,High School,Self-employed,Married,No,No,Business,Yes,0
EV6FB5ALTO,28,94882,247101,646,62,3,5.83,60,0.21,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
3UH3RIFLG9,54,116054,209414,333,3,2,22.09,36,0.2,PhD,Unemployed,Divorced,Yes,No,Education,Yes,0
K1YWIKY23M,22,34848,24243,357,10,2,4.28,12,0.11,Bachelor's,Unemployed,Single,Yes,No,Business,No,1
MYPXLPPVKQ,18,22010,64343,359,107,3,10.19,60,0.43,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,1
RU5FJO3LPM,54,72857,236574,620,107,2,23.45,12,0.82,Master's,Self-employed,Single,No,No,Education,No,1
BGD4618BZQ,43,144757,75385,575,119,2,18.72,60,0.62,High School,Self-employed,Married,No,No,Home,Yes,0
QPE8YH5SPR,33,43154,49566,403,67,2,8.48,60,0.19,Master's,Self-employed,Single,Yes,No,Auto,Yes,0
W9ZY45LY74,59,115204,123979,629,82,4,6.82,60,0.27,Bachelor's,Unemployed,Divorced,No,No,Other,No,0
88RVPRQ28C,35,117347,12626,413,20,1,10.19,60,0.26,Master's,Part-time,Married,No,No,Home,Yes,0
59SQ8X3LEL,61,19815,239933,627,65,2,22.81,36,0.65,High School,Unemployed,Single,No,Yes,Auto,No,0
SH3QK0RHVI,48,25350,140366,496,27,1,16.71,12,0.32,PhD,Part-time,Divorced,No,No,Other,No,1
2RVD6H5RQI,47,38501,145185,329,62,3,18.59,24,0.1,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
CD7HKQK6EA,59,94331,155675,662,112,3,2.36,36,0.38,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
0S002C69DE,28,116432,219667,359,58,2,20.66,12,0.58,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
WDJGKU4LEL,33,25228,16898,386,31,1,18.22,48,0.6,High School,Self-employed,Single,No,Yes,Education,No,0
XV3NNAC5G8,42,112539,11930,820,56,2,17.7,24,0.77,Master's,Full-time,Divorced,No,No,Education,No,0
KN1YKE3IXD,31,37861,69272,440,88,2,17.76,12,0.25,Master's,Part-time,Married,Yes,No,Education,No,0
AK9IEZD5L2,45,75864,229908,584,81,2,7.01,60,0.17,High School,Full-time,Single,No,Yes,Home,No,0
B5WE0W6EAX,46,117261,159651,358,83,2,4.59,48,0.51,PhD,Full-time,Single,No,Yes,Home,Yes,0
4D79CRCVCR,33,144996,80882,659,112,4,11.51,12,0.76,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0
EHJ1PKR4T4,33,147050,249570,706,108,4,4.93,24,0.8,Master's,Unemployed,Single,No,No,Business,No,0
1DJ54OPB1T,52,149993,64009,753,4,1,17.6,60,0.65,PhD,Part-time,Single,Yes,No,Auto,Yes,0
GJN18IPX6K,35,63554,166883,641,56,1,19.86,36,0.71,Bachelor's,Full-time,Single,Yes,No,Education,No,0
ADGZ95ENVK,19,91250,151413,672,42,4,24.75,24,0.85,High School,Self-employed,Divorced,Yes,No,Auto,Yes,0
JIIBOACC2V,57,147161,17005,512,105,4,15.41,48,0.2,Master's,Unemployed,Single,Yes,No,Other,Yes,0
9XD43YFHQG,44,29995,46005,801,50,2,22.36,48,0.54,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
627GLZX7Z7,59,104564,34093,527,76,3,2.92,36,0.6,PhD,Unemployed,Divorced,No,No,Auto,Yes,0
FOH6K0TIMO,35,54307,179034,821,27,4,13.26,24,0.7,High School,Self-employed,Single,Yes,No,Home,Yes,1
FX76QPSXUU,55,52306,25102,613,111,4,19.91,60,0.66,High School,Part-time,Married,Yes,Yes,Other,Yes,0
2OGVE6IMBG,32,75135,117464,823,119,4,14.86,12,0.44,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
SMXTG76FON,36,145857,137566,521,52,3,21.15,60,0.12,High School,Unemployed,Divorced,Yes,No,Home,No,0
KC1M7KC6HP,45,89559,79567,684,77,2,19.0,12,0.56,Master's,Unemployed,Married,No,Yes,Business,Yes,0
MK14HOJ1X4,19,99250,17196,793,76,3,21.88,24,0.3,Master's,Part-time,Divorced,Yes,No,Business,Yes,0
G7I0O0I08D,23,81654,9347,485,73,1,11.88,24,0.79,Master's,Full-time,Single,No,Yes,Other,Yes,0
8M9NOWLAWF,64,59084,219628,431,103,2,17.9,12,0.11,Bachelor's,Full-time,Divorced,Yes,No,Other,No,0
F83B1RI63U,54,87303,209262,428,53,3,21.67,12,0.66,PhD,Self-employed,Single,No,Yes,Home,No,0
4Y827LYD5Y,27,55917,101714,768,73,1,3.55,24,0.1,High School,Full-time,Divorced,Yes,Yes,Education,Yes,0
LJ7D71R95B,30,48911,147500,501,10,1,14.68,24,0.9,Master's,Self-employed,Single,No,Yes,Home,No,0
NVKVJVWNK4,27,79292,112728,639,20,1,20.69,24,0.19,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
E5250KTKO6,52,64750,70299,439,28,4,15.35,48,0.48,High School,Part-time,Married,Yes,Yes,Business,No,0
RDCPJLVR9X,54,39179,123250,398,100,1,23.16,36,0.57,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
7EON2ZQZQ3,50,93365,37914,369,92,4,17.98,60,0.68,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
5KUB71Y1E3,47,92763,209746,669,55,3,16.8,60,0.42,High School,Part-time,Married,No,No,Home,No,0
Q9148R4476,59,143725,162558,634,76,2,6.98,60,0.5,PhD,Full-time,Married,No,Yes,Education,No,0
O0L0N33DEI,36,49257,43524,367,63,1,15.49,48,0.34,High School,Full-time,Married,Yes,No,Education,Yes,0
OQI03910OQ,65,60374,90507,413,33,3,15.98,36,0.32,Master's,Unemployed,Married,Yes,No,Other,No,0
T29E6CVFK0,23,38272,6037,635,15,1,8.8,36,0.86,PhD,Unemployed,Divorced,Yes,No,Education,Yes,0
RED4CCTFEO,47,49726,82156,391,79,4,20.3,24,0.56,High School,Self-employed,Divorced,Yes,No,Home,Yes,0
NI2JYDKXXR,44,43360,189277,831,63,4,19.35,36,0.53,PhD,Unemployed,Married,Yes,No,Education,No,0
KB6LY3D8HO,47,52497,84180,467,6,3,16.28,24,0.18,PhD,Full-time,Divorced,No,No,Home,Yes,0
S41DEGZ4DK,43,125587,71829,588,2,1,2.14,36,0.8,Bachelor's,Part-time,Married,No,Yes,Business,No,0
9W4K90W7VM,63,45818,199247,643,36,1,20.79,60,0.79,Master's,Self-employed,Divorced,No,No,Business,Yes,0
ODQO1BRV6D,62,106343,12982,370,31,1,4.54,12,0.7,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,0
MWY6JBNWMT,43,59887,202835,658,44,1,14.41,60,0.56,Master's,Unemployed,Married,No,No,Education,No,0
00Z7MYF0RU,23,32639,236927,715,68,1,9.44,48,0.65,High School,Full-time,Single,No,Yes,Other,No,0
OQKVKTVRYA,60,119928,105543,682,39,4,6.81,60,0.41,High School,Unemployed,Married,No,No,Other,Yes,0
QWMG0CH57A,68,132470,244352,528,118,1,2.71,36,0.85,PhD,Self-employed,Divorced,Yes,Yes,Other,No,0
P8BDJ6UHZY,67,102841,38076,767,29,1,12.07,36,0.85,PhD,Part-time,Divorced,No,No,Education,No,0
